 107000         ,      32.698,      27.816,       1.308,      16.292,      31.186
 108000         ,      32.235,      27.340,       1.552,      15.114,      29.464
 109000         ,      32.952,      27.922,       1.117,      15.646,      30.659
 110000         ,      32.913,      25.262,       1.468,      12.970,      29.050
 111000         ,      31.477,      27.407,       0.838,      14.917,      30.785
 112000         ,      32.370,      28.117,       1.463,      16.064,      30.048
 113000         ,      31.381,      28.221,       1.225,      16.063,      30.621
 114000         ,      32.113,      27.947,       0.944,      15.822,      30.231
 115000         ,      32.431,      27.579,       1.228,      15.440,      30.984
 116000         ,      32.158,      27.298,       1.421,      16.596,      30.402
 117000         ,      32.640,      28.146,       1.119,      15.161,      30.779
 118000         ,      31.941,      26.750,       1.277,      14.708,      29.584
 119000         ,      33.065,      28.631,       1.071,      16.188,      32.274
 120000         ,      33.753,      25.764,       2.561,      16.093,      28.233
 121000         ,      31.645,      28.350,       1.307,      15.586,      31.262
 122000         ,      31.303,      27.903,       1.795,      15.991,      30.857
 123000         ,      32.806,      28.843,       1.325,      17.165,      32.123
 124000         ,      32.779,      27.912,       1.099,      16.673,      30.742
 125000         ,      33.300,      25.072,       1.761,      13.744,      29.979
 126000         ,      32.534,      28.050,       1.230,      15.567,      31.479
 127000         ,      33.217,      26.129,       1.759,      13.595,      29.599
 128000         ,      32.891,      26.708,       1.657,      14.831,      31.094
 129000         ,      32.998,      25.931,       1.254,      14.677,      29.070
 130000         ,      29.913,      27.986,       1.113,      16.722,      30.772
 131000         ,      31.914,      27.760,       0.859,      16.272,      31.074
 132000         ,      32.310,      25.138,       1.571,      13.067,      28.347
 133000         ,      32.696,      27.695,       1.811,      15.496,      30.774
 134000         ,      32.389,      26.527,       1.525,      13.823,      30.002
 135000         ,      32.942,      27.064,       0.963,      14.681,      31.558
 136000         ,      31.984,      26.892,       1.783,      14.675,      30.082
 137000         ,      30.932,      27.156,       1.539,      14.299,      29.275
 138000         ,      31.121,      26.427,       2.017,      15.105,      29.254
 139000         ,      33.262,      27.026,       1.109,      14.892,      29.711
 140000         ,      29.293,      27.466,       1.868,      15.780,      29.526
 141000         ,      29.762,      27.724,       1.722,      16.119,      29.831
 142000         ,      31.851,      28.350,       1.329,      16.220,      30.947
 143000         ,      30.421,      26.238,       1.806,      13.782,      29.767
 144000         ,      33.711,      27.278,       1.722,      14.728,      30.602
 145000         ,      30.798,      25.265,       1.481,      15.080,      28.660
 146000         ,      32.896,      26.977,       1.184,      14.326,      30.396
 147000         ,      31.670,      27.211,       1.363,      13.476,      29.467
 148000         ,      31.628,      26.842,       1.059,      15.134,      29.657
 149000         ,      32.229,      25.394,       2.367,      12.570,      27.690
 150000         ,      32.811,      26.574,       2.082,      15.623,      29.611
 151000         ,      31.784,      24.876,       1.456,      14.454,      28.360
 152000         ,      31.068,      24.352,       1.898,      13.291,      26.562
 153000         ,      32.934,      28.139,       0.564,      15.468,      31.692
 154000         ,      33.433,      26.958,       1.783,      14.566,      29.897
 155000         ,      33.581,      27.184,       2.022,      15.156,      30.324
 156000         ,      31.934,      26.052,       1.302,      15.595,      28.693
 157000         ,      32.828,      27.511,       1.417,      16.039,      30.748
 158000         ,      31.631,      26.057,       2.034,      14.708,      28.758
 159000         ,      32.538,      25.623,       1.428,      14.895,      28.774
 160000         ,      32.226,      25.015,       1.535,      13.778,      29.615
 161000         ,      32.475,      26.217,       1.389,      13.931,      30.706
 162000         ,      33.324,      26.630,       1.712,      14.950,      30.252
 163000         ,      30.342,      26.511,       1.264,      14.674,      28.524
 164000         ,      33.338,      26.772,       1.618,      14.985,      29.895
 165000         ,      30.965,      26.266,       1.374,      13.680,      30.230
 166000         ,      33.218,      25.972,       1.199,      15.008,      29.310
 167000         ,      33.374,      29.103,       1.326,      16.158,      32.092
 168000         ,      32.758,      28.050,       1.044,      14.900,      30.992
 169000         ,      32.440,      26.602,       1.563,      14.628,      29.562
 170000         ,      32.814,      26.073,       1.651,      13.286,      29.853
 171000         ,      32.156,      28.694,       0.927,      15.585,      31.311
 172000         ,      33.131,      27.308,       1.850,      15.306,      29.808
 173000         ,      30.878,      26.916,       1.867,      14.947,      29.996
 174000         ,      33.014,      27.191,       2.105,      14.080,      30.586
 175000         ,      31.896,      26.869,       1.060,      15.163,      30.010
 176000         ,      30.599,      27.488,       1.312,      15.417,      29.971
 177000         ,      29.678,      25.058,       1.823,      15.175,      28.099
 178000         ,      32.521,      27.359,       1.659,      15.724,      29.634
 179000         ,      31.521,      27.392,       1.361,      16.036,      30.380
 180000         ,      30.863,      24.074,       1.671,      13.334,      27.116
 181000         ,      32.636,      25.112,       2.126,      14.501,      29.605
 182000         ,      32.502,      28.128,       2.189,      15.446,      30.505
 183000         ,      31.920,      26.753,       1.166,      14.763,      29.097
 184000         ,      32.863,      28.510,       0.984,      16.172,      32.405
 185000         ,      33.569,      27.589,       1.553,      15.692,      30.817
 186000         ,      32.741,      28.157,       1.185,      16.204,      31.060
 187000         ,      32.249,      25.625,       2.013,      12.999,      29.590
 188000         ,      33.255,      27.724,       1.750,      15.814,      30.480
 189000         ,      32.567,      27.219,       1.242,      15.691,      30.205
 190000         ,      33.432,      26.930,       1.367,      15.792,      30.222
 191000         ,      31.962,      26.994,       1.123,      14.845,      31.082
 192000         ,      32.553,      27.050,       2.194,      15.004,      30.252
 193000         ,      33.680,      27.212,       1.829,      16.556,      30.121
 194000         ,      33.288,      27.407,       1.728,      15.362,      30.429
 195000         ,      32.642,      27.857,       1.539,      15.580,      30.769
 196000         ,      31.868,      27.731,       1.254,      15.323,      31.802
 197000         ,      32.413,      25.151,       1.375,      14.673,      28.385
 198000         ,      32.313,      24.405,       1.984,      11.837,      28.842
 199000         ,      33.106,      27.195,       2.025,      15.626,      29.096
 200000         ,      32.244,      27.378,       1.187,      15.684,      30.942
 201000         ,      32.580,      27.812,       1.365,      15.511,      30.751
 202000         ,      32.535,      27.364,       1.622,      13.911,      31.130
 203000         ,      32.454,      29.133,       1.205,      16.258,      32.034
 204000         ,      32.520,      28.697,       1.113,      16.059,      31.499
 205000         ,      31.795,      27.860,       0.918,      16.207,      30.732
 206000         ,      30.688,      25.657,       1.677,      12.121,      28.085
 207000         ,      32.022,      27.485,       1.392,      16.206,      29.732
 208000         ,      31.263,      26.876,       1.569,      13.839,      29.105
 209000         ,      32.809,      27.298,       1.153,      14.370,      30.152
 210000         ,      32.502,      26.215,       1.812,      14.810,      31.013
 211000         ,      32.659,      27.137,       1.207,      16.029,      30.340
 212000         ,      32.047,      27.828,       1.486,      16.814,      31.180
 213000         ,      32.038,      26.293,       1.537,      13.491,      29.229
 214000         ,      31.698,      25.307,       2.211,      13.928,      28.492
 215000         ,      31.832,      24.140,       1.948,      13.830,      28.458
 216000         ,      30.940,      24.499,       1.375,      13.820,      29.035
 217000         ,      32.545,      26.291,       1.943,      14.017,      28.551
 218000         ,      33.195,      25.820,       1.322,      12.718,      29.150
 219000         ,      32.105,      27.152,       1.175,      15.053,      31.179
 220000         ,      32.010,      26.709,       1.735,      16.491,      29.875
 221000         ,      31.226,      26.110,       1.525,      14.195,      29.497
 222000         ,      33.296,      26.295,       1.908,      13.572,      30.746
 223000         ,      32.605,      26.376,       1.799,      14.049,      29.357
 224000         ,      32.485,      27.146,       1.863,      14.944,      29.587
 225000         ,      32.597,      26.670,       1.491,      15.767,      31.070
 226000         ,      32.394,      26.020,       2.064,      14.258,      30.608
 227000         ,      31.475,      28.006,       1.367,      16.729,      31.064
 228000         ,      31.593,      25.737,       1.535,      14.943,      28.563
 229000         ,      31.132,      26.707,       1.710,      16.655,      29.376
 230000         ,      33.835,      27.590,       2.143,      14.933,      30.778
 231000         ,      31.652,      24.379,       1.647,      12.333,      26.739
 232000         ,      31.992,      27.761,       1.477,      15.364,      30.563
 233000         ,      33.525,      28.060,       2.155,      16.769,      31.739
 234000         ,      31.729,      24.900,       2.817,      13.478,      29.222
 235000         ,      30.899,      26.782,       1.530,      13.570,      28.970
 236000         ,      31.933,      26.132,       1.395,      13.786,      28.955
 237000         ,      31.996,      27.423,       1.106,      15.685,      30.420
 238000         ,      29.248,      24.227,       1.925,      14.435,      27.153
 239000         ,      33.156,      24.899,       1.990,      12.196,      28.091
 240000         ,      28.968,      27.553,       2.211,      16.394,      29.034
 241000         ,      33.453,      28.693,       1.284,      16.452,      31.546
 242000         ,      34.189,      27.028,       2.013,      13.863,      30.593
 243000         ,      33.034,      26.545,       1.839,      14.833,      29.253
 244000         ,      33.525,      28.244,       1.275,      17.100,      32.100
 245000         ,      30.455,      24.969,       1.602,      14.069,      27.942
 246000         ,      32.872,      27.656,       1.526,      14.629,      29.891
 247000         ,      33.043,      27.853,       1.439,      14.856,      30.803
 248000         ,      32.110,      27.196,       1.463,      15.809,      30.189
 249000         ,      33.266,      26.152,       1.126,      14.103,      29.038
 250000         ,      30.151,      26.396,       2.068,      14.203,      29.366
 251000         ,      32.809,      29.001,       1.283,      17.376,      31.428
 252000         ,      33.863,      28.043,       2.059,      15.594,      31.038
 253000         ,      32.514,      26.954,       1.490,      16.203,      29.470
 254000         ,      33.564,      27.146,       1.893,      15.472,      30.872
 255000         ,      33.080,      27.826,       1.276,      15.415,      30.698
 256000         ,      32.502,      27.895,       1.226,      15.758,      31.521
 257000         ,      31.326,      26.306,       1.883,      14.521,      29.731
 258000         ,      34.064,      25.943,       2.488,      13.147,      29.015
 259000         ,      31.718,      26.160,       1.548,      15.060,      29.025
 260000         ,      32.706,      25.640,       1.739,      13.581,      29.906
 261000         ,      31.938,      25.091,       1.815,      13.277,      29.688
 262000         ,      33.672,      28.146,       1.461,      15.351,      31.492
 263000         ,      31.612,      26.757,       2.237,      15.470,      29.695
 264000         ,      32.194,      28.903,       1.673,      17.056,      31.603
 265000         ,      30.362,      25.883,       1.370,      14.903,      29.431
 266000         ,      32.678,      28.112,       1.111,      16.080,      31.335
 267000         ,      30.755,      25.927,       1.763,      15.145,      28.798
 268000         ,      33.408,      28.089,       1.308,      15.423,      30.650
 269000         ,      32.219,      27.792,       1.566,      15.700,      30.498
 270000         ,      33.122,      25.986,       2.308,      14.870,      30.536
 271000         ,      31.454,      26.143,       1.546,      15.666,      29.287
 272000         ,      33.109,      27.597,       1.964,      15.394,      31.532
 273000         ,      32.188,      27.780,       1.396,      15.857,      30.623
 274000         ,      31.267,      28.328,       1.420,      16.746,      30.729
 275000         ,      31.870,      26.897,       1.596,      14.709,      30.063
 276000         ,      31.591,      27.790,       1.442,      16.345,      30.406
 277000         ,      33.590,      24.606,       1.562,      14.115,      27.832
 278000         ,      31.648,      26.859,       2.456,      14.956,      30.205
 279000         ,      30.362,      26.528,       1.379,      15.680,      28.830
 280000         ,      32.414,      27.858,       1.397,      15.693,      30.667
 281000         ,      29.364,      25.728,       1.568,      13.656,      28.540
 282000         ,      33.486,      26.574,       1.654,      15.080,      30.700
 283000         ,      29.346,      26.674,       2.144,      16.548,      29.466
 284000         ,      31.263,      27.692,       1.793,      16.122,      30.269
 285000         ,      32.817,      28.090,       1.856,      16.117,      30.346
 286000         ,      32.511,      25.900,       1.634,      14.721,      28.932
 287000         ,      30.533,      26.923,       1.640,      15.524,      30.710
 288000         ,      31.752,      26.186,       1.341,      13.842,      29.440
 289000         ,      32.161,      28.465,       1.713,      16.034,      31.331
 290000         ,      33.454,      27.071,       1.374,      16.175,      30.320
 291000         ,      32.429,      26.567,       1.192,      14.688,      30.522
 292000         ,      31.485,      27.052,       1.522,      14.975,      30.000
 293000         ,      30.348,      25.462,       1.472,      14.217,      28.225
 294000         ,      31.481,      28.076,       1.346,      15.354,      31.173
 295000         ,      32.736,      26.238,       2.585,      14.201,      28.415
 296000         ,      31.376,      26.838,       1.829,      14.968,      30.462
 297000         ,      31.076,      27.687,       1.518,      15.468,      31.167
 298000         ,      32.575,      25.190,       1.417,      13.171,      28.575
 299000         ,      32.855,      28.445,       0.961,      16.865,      31.448
 300000         ,      32.486,      25.875,       1.484,      12.772,      29.476
 301000         ,      29.476,      26.356,       1.537,      16.137,      29.318
 302000         ,      33.184,      26.513,       1.473,      14.437,      29.047
 303000         ,      32.922,      26.709,       1.337,      15.065,      31.096
 304000         ,      32.619,      28.368,       1.460,      15.784,      31.428
 305000         ,      31.110,      25.328,       1.454,      14.343,      27.886
 306000         ,      32.867,      27.264,       1.457,      14.577,      30.429
 307000         ,      30.654,      27.558,       2.200,      15.962,      30.325
 308000         ,      31.467,      27.270,       1.815,      16.120,      29.793
 309000         ,      32.419,      27.531,       1.199,      15.671,      31.308
 310000         ,      32.895,      26.651,       1.114,      14.287,      30.974
 311000         ,      31.907,      26.001,       1.789,      13.165,      28.799
 312000         ,      31.861,      27.092,       1.201,      15.079,      29.461
 313000         ,      30.957,      27.687,       1.537,      15.278,      30.021
 314000         ,      32.384,      24.026,       3.476,      10.431,      26.670
 315000         ,      31.605,      26.128,       1.701,      14.066,      28.450
 316000         ,      30.130,      23.875,       2.035,      11.664,      25.807
 317000         ,      31.819,      25.656,       1.977,      14.874,      30.286
 318000         ,      32.957,      25.850,       1.682,      13.396,      29.919
 319000         ,      32.399,      27.544,       1.741,      15.720,      29.301
 320000         ,      32.083,      27.595,       1.055,      14.802,      31.177
 321000         ,      32.692,      26.958,       1.416,      14.715,      30.920
 322000         ,      32.031,      27.710,       1.399,      16.191,      31.294
 323000         ,      32.173,      27.184,       1.398,      15.105,      29.882
 324000         ,      31.210,      24.722,       1.368,      15.125,      27.303
 325000         ,      32.654,      28.431,       1.021,      16.201,      31.775
 326000         ,      31.566,      27.464,       1.705,      15.565,      30.142
 327000         ,      31.442,      27.215,       2.075,      15.544,      29.687
 328000         ,      32.158,      25.836,       1.582,      14.381,      29.061
 329000         ,      33.606,      27.886,       1.209,      15.115,      30.771
 330000         ,      32.617,      28.647,       0.931,      16.079,      31.180
 331000         ,      32.475,      27.123,       1.706,      14.421,      30.698
 332000         ,      31.971,      28.199,       0.787,      16.304,      31.074
 333000         ,      32.411,      26.895,       1.984,      16.293,      30.981
 334000         ,      33.337,      27.449,       2.140,      17.062,      30.584
 335000         ,      33.477,      27.243,       1.367,      15.639,      30.216
 336000         ,      32.147,      27.179,       1.570,      16.422,      31.034
 337000         ,      31.929,      25.915,       1.903,      15.192,      29.209
 338000         ,      32.064,      27.853,       1.623,      16.583,      31.102
 339000         ,      31.258,      26.946,       1.689,      15.801,      30.162
 340000         ,      32.057,      28.561,       1.429,      16.692,      30.982
 341000         ,      32.217,      27.200,       1.761,      15.097,      30.449
 342000         ,      32.352,      26.939,       1.600,      14.400,      29.597
 343000         ,      32.789,      28.296,       1.122,      16.152,      30.984
 344000         ,      32.923,      25.504,       1.806,      14.006,      28.725
 345000         ,      29.944,      23.508,       2.960,      12.672,      25.047
 346000         ,      31.006,      26.834,       2.178,      16.400,      28.413
 347000         ,      31.094,      27.020,       1.743,      15.700,      30.475
 348000         ,      31.377,      27.030,       2.193,      16.001,      29.780
 349000         ,      32.556,      27.444,       1.562,      15.282,      29.552
 350000         ,      32.484,      25.665,       1.610,      13.899,      28.870
 351000         ,      30.677,      27.385,       1.392,      16.171,      29.813
 352000         ,      31.676,      25.462,       2.127,      13.305,      27.605
 353000         ,      31.865,      25.689,       1.849,      13.531,      28.006
 354000         ,      32.459,      27.077,       1.015,      14.846,      30.195
 355000         ,      32.050,      27.181,       1.835,      13.694,      30.356
 356000         ,      30.838,      26.799,       0.967,      14.707,      29.586
 357000         ,      32.438,      26.522,       1.170,      15.161,      30.779
 358000         ,      33.058,      27.657,       1.868,      15.218,      29.626
 359000         ,      33.269,      27.208,       1.305,      15.605,      30.813
 360000         ,      31.436,      26.817,       1.922,      14.507,      29.462
 361000         ,      33.095,      26.842,       1.318,      14.829,      29.725
 362000         ,      32.532,      28.956,       1.657,      16.795,      31.094
 363000         ,      30.824,      26.254,       1.866,      13.376,      28.500
 364000         ,      32.587,      27.590,       1.256,      14.340,      30.688
 365000         ,      30.875,      27.646,       1.331,      14.655,      30.913
 366000         ,      32.791,      26.307,       1.490,      15.388,      29.239
 367000         ,      32.944,      28.625,       1.281,      16.739,      32.038
 368000         ,      29.672,      26.598,       1.750,      15.461,      28.313
 369000         ,      32.662,      24.869,       3.167,      13.424,      27.689
 370000         ,      30.128,      26.548,       1.768,      16.010,      28.622
 371000         ,      33.244,      27.467,       1.489,      15.364,      30.533
 372000         ,      33.143,      27.828,       1.167,      14.859,      30.600
 373000         ,      32.793,      27.423,       1.393,      15.284,      30.510
 374000         ,      33.242,      27.078,       1.407,      15.232,      29.584
 375000         ,      32.588,      27.364,       0.987,      14.151,      31.005
 376000         ,      31.736,      26.361,       1.668,      15.600,      29.792
 377000         ,      32.502,      27.330,       1.314,      14.581,      31.272
 378000         ,      32.688,      25.772,       1.532,      14.331,      28.673
 379000         ,      32.393,      24.969,       1.430,      13.435,      28.999
 380000         ,      30.854,      25.265,       1.744,      11.838,      28.689
 381000         ,      33.237,      27.185,       1.663,      15.699,      29.953
 382000         ,      30.054,      25.701,       2.019,      14.168,      28.791
 383000         ,      33.211,      27.506,       1.213,      15.288,      30.026
 384000         ,      29.471,      27.709,       1.462,      16.719,      29.669
 385000         ,      31.915,      27.712,       1.206,      14.632,      31.004
 386000         ,      32.475,      24.778,       2.260,      12.088,      29.122
 387000         ,      31.173,      25.967,       2.219,      12.156,      27.899
 388000         ,      32.022,      26.650,       1.230,      15.783,      29.276
 389000         ,      33.074,      27.116,       1.455,      15.684,      30.283
 390000         ,      31.289,      27.288,       1.433,      14.796,      30.276
 391000         ,      31.040,      25.908,       1.248,      15.874,      28.491
 392000         ,      31.880,      26.580,       1.278,      15.336,      28.987
 393000         ,      32.590,      27.620,       1.203,      14.933,      30.698
 394000         ,      30.280,      23.223,       2.534,      13.024,      27.688
 395000         ,      30.707,      27.474,       1.772,      15.345,      29.860
 396000         ,      33.190,      26.806,       1.234,      13.473,      30.482
 397000         ,      32.814,      26.595,       1.256,      15.498,      30.683
 398000         ,      32.628,      27.316,       1.500,      14.805,      30.584
 399000         ,      32.792,      28.830,       0.932,      16.699,      31.475
 400000         ,      32.464,      27.631,       1.512,      15.575,      30.690
 401000         ,      31.405,      28.302,       1.311,      15.405,      30.798
 402000         ,      31.794,      26.985,       1.224,      14.122,      29.550
 403000         ,      32.280,      27.134,       1.281,      14.335,      31.241
 404000         ,      32.520,      26.338,       1.509,      14.719,      29.416
 405000         ,      31.620,      27.963,       1.695,      16.495,      30.189
 406000         ,      32.873,      25.974,       1.688,      14.098,      29.580
 407000         ,      31.130,      26.427,       1.422,      16.012,      29.512
 408000         ,      32.219,      26.967,       1.365,      14.897,      29.784
 409000         ,      32.256,      26.418,       2.316,      14.044,      28.358
 410000         ,      33.571,      26.836,       1.442,      14.272,      30.180
 411000         ,      31.374,      24.560,       1.570,      14.370,      27.556
 412000         ,      32.372,      26.753,       1.253,      13.503,      29.876
 413000         ,      33.281,      27.279,       1.170,      16.098,      30.453
 414000         ,      28.765,      25.491,       1.646,      15.053,      28.003
 415000         ,      31.180,      27.527,       1.754,      16.510,      30.170
 416000         ,      31.527,      26.655,       1.623,      14.105,      29.220
 417000         ,      31.120,      26.637,       1.452,      14.648,      29.343
 418000         ,      32.373,      24.326,       1.734,      13.765,      28.981
 419000         ,      32.587,      28.323,       1.233,      15.126,      31.111
 420000         ,      31.887,      27.081,       1.300,      14.557,      29.832
 421000         ,      31.982,      27.053,       1.458,      15.606,      31.183
 422000         ,      32.269,      25.688,       1.634,      15.418,      27.990
 423000         ,      32.453,      26.655,       1.500,      14.616,      30.321
 424000         ,      32.582,      28.129,       1.018,      15.143,      31.043
 425000         ,      31.639,      26.784,       1.915,      13.930,      29.256
 426000         ,      32.945,      27.074,       1.557,      14.910,      29.789
 427000         ,      32.542,      26.275,       2.271,      13.607,      28.989
 428000         ,      32.249,      25.034,       1.915,      14.780,      29.652
 429000         ,      33.065,      27.806,       1.050,      15.036,      31.184
 430000         ,      33.578,      27.254,       1.152,      14.614,      29.820
 431000         ,      33.261,      27.687,       1.963,      15.467,      29.737
 432000         ,      32.184,      25.428,       1.795,      13.500,      28.932
 433000         ,      31.527,      26.354,       1.285,      15.219,      30.084
 434000         ,      31.173,      26.614,       1.262,      16.016,      29.670
 435000         ,      32.706,      28.534,       1.025,      16.254,      30.686
 436000         ,      32.663,      24.689,       1.828,      11.906,      29.212
 437000         ,      34.023,      27.985,       2.225,      15.272,      31.424
 438000         ,      31.481,      25.454,       1.722,      15.270,      29.543
 439000         ,      32.706,      27.838,       1.446,      16.094,      30.960
 440000         ,      32.792,      28.300,       1.545,      16.492,      31.387
 441000         ,      33.279,      26.362,       1.702,      13.278,      28.891
